Host Id,Host Since,mes,anio,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,AA,AB,AC,AD,AE,AF,AG,cant
740656,24/06/2011,6,2011,Cozy 2 bedroom in a great location,Manhattan,Apartment,85,Entire home/apt,10012,2,1,38,320,88,,,,,,,,1
739976,24/06/2011,6,2011,Duplex Penthouse - Central Park,Manhattan,Apartment,90,Entire home/apt,10024,2,1,77,225,93,,,,,,,,1
737845,24/06/2011,6,2011,Designer's Sunny EV Oasis w/iPhone,Manhattan,Apartment,95,Private room,10003,1,1,109,140,97,,,,,,,,1
740656,24/06/2011,6,2011,bright & colorful nyc loft share,Manhattan,Loft,95,Private room,10002,1,1,54,150,95,,,,,,,,1
740656,24/06/2011,6,2011,bright & colorful nyc loft share,Manhattan,Loft,95,Private room,10002,1,1,58,130,97,,,,,,,,1
739499,24/06/2011,6,2011,Private E. Village Townhouse Stay,Manhattan,Villa,95,Private room,10003,1,1,101,195,98,,,,,,,,1
743742,25/06/2011,6,2011,Luxury Lofted Williamsburg 3bd,Brooklyn,Apartment,95,Entire home/apt,11206,3,1,83,308,97,,,,,,,,1
743490,25/06/2011,6,2011,Private 2BR Williamsburg Waterfront,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,4,195,98,,,,,,,,1
743716,25/06/2011,6,2011,Great location, spacious apt.,Brooklyn,Apartment,80,Entire home/apt,11217,1,1,1,125,80,,,,,,,1
743531,25/06/2011,6,2011,Bowery Floor-through 1 bedroom,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,200,,,,,,,,,1
742637,25/06/2011,6,2011,Sunny Apartment in the East Village,Manhattan,Apartment,100,Entire home/apt,10009,2,1,2,350,100,,,,,,,,1
742729,25/06/2011,6,2011,Perfect Location! Large One Bedroom,Manhattan,Apartment,,Entire home/apt,10009,1,1,0,195,,,,,,,,,1
742949,25/06/2011,6,2011,Gorgeous Downtown Apartment,Manhattan,Apartment,,Entire home/apt,10038,1,1,0,300,,,,,,,,,1
743583,25/06/2011,6,2011,Sunny 2min walk from 7, R, M trains,Queens,Apartment,,Entire home/apt,11377,4,1,0,250,,,,,,,1
743529,25/06/2011,6,2011,Sunny room with high ceilings,Brooklyn,Apartment,,Private room,11206,1,1,0,45,,,,,,,,,1
743602,25/06/2011,6,2011,Luxury, Light Filled Prvt Bed &Bath,Manhattan,Apartment,,Private room,10014,1,1,0,175,,,,,,,,1
746415,26/06/2011,6,2011,Minimalist Loft in Brooklyn,Brooklyn,Apartment,80,Entire home/apt,11205,2,1,3,120,80,,,,,,,,1
745186,26/06/2011,6,2011,Sunny two bedroom with huge terrace,Brooklyn,Apartment,100,Entire home/apt,11238,2,1,1,200,100,,,,,,,,1
745486,26/06/2011,6,2011,Best Block Luxury Loft in SoHo!,Manhattan,Loft,95,Entire home/apt,10012,2,1,23,895,98,,,,,,,,1
746552,26/06/2011,6,2011,Clinton Hill Lux Apt Grill & Lawn,Brooklyn,Apartment,100,Private room,11205,1,1,2,120,100,,,,,,,,1
747031,26/06/2011,6,2011,SPACIOUS w/ Private Rooftop!,Brooklyn,Apartment,90,Private room,11249,1,1,27,99,93,,,,,,,,1
745069,26/06/2011,6,2011,Harlem/Hamilton Heights Sunny Room,Manhattan,Apartment,85,Private room,10030,1,1,22,85,89,,,,,,,,1
751530,27/06/2011,6,2011,Room in three-Bedroom Apartment,Brooklyn,Apartment,,Entire home/apt,,1,1,0,10,,,,,,,,,1
748662,27/06/2011,6,2011,Quiet, Airy Private Studio,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,6,129,92,,,,,,,1
750992,27/06/2011,6,2011,private backyard in williamsburg..!,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,13,160,95,,,,,,,,1
751812,27/06/2011,6,2011,Sunny Victorian Brownstone Apt.,Brooklyn,Apartment,95,Entire home/apt,11215,3,1,19,150,96,,,,,,,,1
747934,27/06/2011,6,2011,Clean Cozy Near Subway 1Bd Bedstuy,Brooklyn,Apartment,80,Entire home/apt,11221,2,1,1,100,80,,,,,,,,1
750769,27/06/2011,6,2011,The Morganville Garden Apartment,Brooklyn,Apartment,100,Entire home/apt,11237,1,1,1,149,100,,,,,,,,1
748684,27/06/2011,6,2011,Multi-Room Studio in Ft. Greene,Brooklyn,Apartment,95,Entire home/apt,11238,1,1,9,85,95,,,,,,,,1
749921,27/06/2011,6,2011,Large+Comfortable Flat in Chelsea!,Manhattan,Apartment,90,Entire home/apt,10011,1,1,9,300,94,,,,,,,,1
747698,27/06/2011,6,2011,Lovely Vintage Haven—Heart of UWS,Manhattan,Apartment,90,Entire home/apt,10024,1,1,11,175,93,,,,,,,,1
747671,27/06/2011,6,2011,Peaceful sunny master bedroom,Brooklyn,Apartment,100,Private room,11215,2,1,1,110,100,,,,,,,,1
751433,27/06/2011,6,2011,Close to U.S. Open Master BR + Bath,Manhattan,Apartment,,Private room,10017,3,1,0,179,,,,,,,,,1
751433,27/06/2011,6,2011,Perfect U.S. Open Master Bed & Bath,Manhattan,Apartment,90,Private room,10017,3,1,3,139,93,,,,,,,,1
752155,28/06/2011,6,2011,Sunny, Modern Apt,Brooklyn,Apartment,90,Entire home/apt,11206,1,1,3,125,93,,,,,,,1
755172,28/06/2011,6,2011,Upper East Side Doorman One Bedroom,Manhattan,Apartment,95,Entire home/apt,10075,1,1,6,195,97,,,,,,,,1
753766,28/06/2011,6,2011,Great Parkside room in 4 bd apt!!!,Brooklyn,Apartment,95,Private room,11226,1,1,8,50,97,,,,,,,,1
753766,28/06/2011,6,2011,Huge room with a parkside view!,Brooklyn,Apartment,100,Private room,11226,1,1,4,41,100,,,,,,,,1
753229,28/06/2011,6,2011,Charming 1st Fl in a BK Brownstone,Brooklyn,House,100,Private room,11205,1,1,1,50,100,,,,,,,,1
756173,28/06/2011,6,2011,Victorian Home for You to Enjoy! 1,Brooklyn,House,100,Private room,11226,1,1,7,95,100,,,,,,,,1
756173,28/06/2011,6,2011,Victorian House for you to enjoy! 2,Brooklyn,House,80,Private room,11226,1,1,1,95,80,,,,,,,,1
756173,28/06/2011,6,2011,Victorian House for you to enjoy! 3,Brooklyn,House,,Private room,11226,1,1,1,65,,,,,,,,,1
754464,28/06/2011,6,2011,0 deposit large BR w/ fire escape,Manhattan,Apartment,,Private room,10018,1,1,0,55,,,,,,,,,1
754464,28/06/2011,6,2011,Times Square NO EXTRA FEES 0 Deposi,Manhattan,Apartment,90,Private room,10018,1,1,27,140,90,,,,,,,,1
756164,28/06/2011,6,2011,Hamilton Heights,Manhattan,Apartment,,Private room,10031,1,1,0,50,,,,,,,,,1
756164,28/06/2011,6,2011,Hamilton Heights experience,Manhattan,Apartment,70,Private room,10031,1,1,3,40,73,,,,,,,,1
756164,28/06/2011,6,2011,Hamilton Heights experience,Manhattan,Apartment,80,Private room,10031,1,1,2,50,80,,,,,,,,1
754929,28/06/2011,6,2011,Penthouse SoHo Loft! AirBnB Room,Manhattan,Loft,90,Private room,10013,1,1,10,165,90,,,,,,,,1
756577,29/06/2011,6,2011,Amazing 1BR with private terrace,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,175,,,,,,,,,1
757243,29/06/2011,6,2011,Spacious studio in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,12,175,95,,,,,,,,1
757760,29/06/2011,6,2011,Cozy 1 bed apt in Williamsburg,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,110,,,,,,,,,1
757166,29/06/2011,6,2011,Large  Loft Style  Studio  Space,Brooklyn,Apartment,85,Entire home/apt,11216,1,1,67,100,89,,,,,,,,1
758655,29/06/2011,6,2011,Sunny, stylish apartment,Brooklyn,Apartment,90,Entire home/apt,11221,1,1,27,135,94,,,,,,,1
759163,29/06/2011,6,2011,Sunny 1-BR, Meatpacking District,Manhattan,Apartment,95,Entire home/apt,10011,1,1,7,175,97,,,,,,,1
759154,29/06/2011,6,2011,Private room in cartoonist home,Brooklyn,Apartment,85,Private room,11226,1,1,13,45,86,,,,,,,,1
756775,29/06/2011,6,2011,Spacious and comfortable bedroom,Brooklyn,House,90,Private room,11213,1,1,3,90,93,,,,,,,,1
757598,29/06/2011,6,2011,Harlem NYC,Manhattan,Apartment,,Private room,10037,1,1,0,89,,,,,,,,,1
764041,30/06/2011,6,2011,Cozy modern, South Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,133,100,,,,,,,1
763021,30/06/2011,6,2011,Moroccan Style Haven..Unique Loft,Brooklyn,Loft,,Entire home/apt,11222,2,1,0,150,,,,,,,,,1
764609,30/06/2011,6,2011,Entire apt 300 meters from Union Sq,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,150,,,,,,,,,1
762903,30/06/2011,6,2011,Charming Apartment in Chelsea,Manhattan,Apartment,100,Entire home/apt,10011,1,1,11,290,100,,,,,,,,1
763420,30/06/2011,6,2011,Incredible Furnish Bright Apt View,Manhattan,Apartment,85,Entire home/apt,10029,1,1,22,129,86,,,,,,,,1
764041,30/06/2011,6,2011,Cozy modern, heart of Williamsburg,Brooklyn,Apartment,90,Private room,11211,1,1,14,95,93,,,,,,,1
762104,30/06/2011,6,2011,Lovely East Village Room, Sunny Apt,Manhattan,Apartment,85,Private room,10003,1,1,31,119,88,,,,,,,1
762610,30/06/2011,6,2011,Cozy Bungalow in Arverne By The Bay,Queens,House,95,Private room,11692,1,1,71,40,95,,,,,,,,1
767102,01/07/2011,7,2011,Stunning! Williamsburg 2BR,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,210,100,,,,,,,,1
765422,01/07/2011,7,2011,Loft apt in trendy area w. Roof top,Brooklyn,Loft,90,Entire home/apt,11206,2,1,6,500,93,,,,,,,,1
767280,01/07/2011,7,2011,Nice big apartment in Midtown!,Manhattan,Apartment,95,Entire home/apt,10022,1,1,8,250,98,,,,,,,,1
766580,01/07/2011,7,2011,La Bohème/Authentic NYC Experience,Manhattan,Apartment,95,Entire home/apt,10029,3,1,21,99,96,,,,,,,,1
764645,01/07/2011,7,2011,Manhattan Art Deco Find,Manhattan,Apartment,95,Entire home/apt,10033,1,1,5,125,96,,,,,,,,1
767102,01/07/2011,7,2011,Stunning! Williamsburg Dream Room.,Brooklyn,Apartment,90,Private room,11211,1,1,80,110,94,,,,,,,,1
764836,01/07/2011,7,2011,Loft in clinton hill ,room for 1-4,Brooklyn,Loft,70,Private room,11205,2,1,2,75,70,,,,,,,1
764836,01/07/2011,7,2011,Loft in Clinton hill Brooklyn,Brooklyn,Loft,90,Private room,11205,2,1,20,75,91,,,,,,,,1
764836,01/07/2011,7,2011,Loft in Clinton Hill, Brooklyn 3,Brooklyn,Loft,95,Private room,11205,1,1,25,75,97,,,,,,,1
764645,01/07/2011,7,2011,Fort Washington Art Deco find,Manhattan,Apartment,100,Shared room,10033,1,1,3,50,100,,,,,,,,1
769717,02/07/2011,7,2011,plenty of light apt heart of BK,Brooklyn,Apartment,,Entire home/apt,11222,3,1,0,100,,,,,,,,,1
770004,02/07/2011,7,2011,Amazing Airy Hs w Old World Details,Brooklyn,House,100,Entire home/apt,11238,4,1,2,350,100,,,,,,,,1
769247,02/07/2011,7,2011,1 Bed/2BlocksCentralPark/UWS 60's,Manhattan,Apartment,90,Entire home/apt,10023,1,1,3,200,90,,,,,,,,1
768052,02/07/2011,7,2011,Studio Loft steps from Central Park,Manhattan,Apartment,85,Entire home/apt,10024,2,1,20,198,89,,,,,,,,1
769241,02/07/2011,7,2011,Beach and Quiet , 2 bedroom  :.),Queens,Apartment,100,Entire home/apt,11693,2,1,11,87,100,,,,,,,1
769717,02/07/2011,7,2011,Room in lightly loft hip area,Brooklyn,Apartment,100,Private room,11222,1,1,2,47,100,,,,,,,,1
769717,02/07/2011,7,2011,Room in perfect location,Brooklyn,Apartment,70,Private room,11222,1,1,2,47,70,,,,,,,,1
770096,02/07/2011,7,2011,STUDIO NY W. VILLAGE-BEST LOCATION,Manhattan,Apartment,100,Private room,10014,1,1,4,130,100,,,,,,,,1
769241,02/07/2011,7,2011,Near Beach & Breakfast on Me.,Queens,Apartment,85,Private room,11693,1,1,4,67,85,,,,,,,,1
769717,02/07/2011,7,2011,OPEN LOFT BED in nice apt hip area,Brooklyn,Loft,85,Shared room,11222,1,1,4,35,85,,,,,,,,1
774128,03/07/2011,7,2011,Eastern Parkway Brooklyn 1BR Flat,Brooklyn,Apartment,,Entire home/apt,11225,2,1,1,125,,,,,,,,,1
772862,03/07/2011,7,2011,Huge Sunny Apt Hip/Family Area,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,7,150,100,,,,,,,,1
770831,03/07/2011,7,2011,In the heart of East Village,Manhattan,Apartment,95,Entire home/apt,10009,1,1,63,206,96,,,,,,,,1
774214,03/07/2011,7,2011,Luxury Drmn bldg by Central Park!,Manhattan,Apartment,,Entire home/apt,10019,3,1,0,550,,,,,,,,,1
770831,03/07/2011,7,2011,Harlem Style,Manhattan,Apartment,95,Entire home/apt,10027,2,1,4,350,95,,,,,,,,1
771519,03/07/2011,7,2011,Private room in great TriBeCa loft,Manhattan,Apartment,85,Private room,10007,1,1,3,119,87,,,,,,,,1
774950,04/07/2011,7,2011,La Hacienda --- Comfy Burg 2br,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,56,189,88,,,,,,,,1
776645,04/07/2011,7,2011,Beautiful Brooklyn Oasis,Brooklyn,Apartment,70,Entire home/apt,11216,4,1,3,150,73,,,,,,,,1
776490,04/07/2011,7,2011,Prime Williamsburg 3 BR with Deck,Brooklyn,House,,Entire home/apt,11211,3,1,0,350,,,,,,,,,1
776872,04/07/2011,7,2011,Charming apt in the heart of LES!,Manhattan,Apartment,100,Entire home/apt,10002,1,1,4,185,100,,,,,,,,1
775809,04/07/2011,7,2011,Greenwich Village Gem,Manhattan,Apartment,95,Entire home/apt,10003,1,1,16,165,97,,,,,,,,1
778052,04/07/2011,7,2011,Upper East Side Studio,Manhattan,Apartment,100,Entire home/apt,10128,1,1,5,120,100,,,,,,,,1
777510,04/07/2011,7,2011,Sleep in Quiet Heaven with Terrace,Manhattan,Apartment,100,Private room,10024,1,1,15,99,100,,,,,,,,1
777017,04/07/2011,7,2011,Stay with Native New Yorker,Manhattan,Apartment,85,Private room,10032,1,1,43,70,87,,,,,,,,1
774426,04/07/2011,7,2011,City views w/ balcony! Close to all,Queens,Apartment,100,Private room,11377,1,1,17,59,100,,,,,,,,1
781996,05/07/2011,7,2011,The essential Brooklyn style apt.,Brooklyn,Apartment,100,Entire home/apt,11201,2,1,1,175,100,,,,,,,,1
781180,05/07/2011,7,2011,Cozy & Charming 1 Bedroom Apartment,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,130,,,,,,,,,1
781504,05/07/2011,7,2011,1 Bedroom, heart of Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,20,185,94,,,,,,,1
781484,05/07/2011,7,2011,Peaceful Sanctuary in Trendy Hood,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,34,120,89,,,,,,,,1
780146,05/07/2011,7,2011,1 BDR apt :greenwich vil / west vil,Manhattan,Apartment,95,Entire home/apt,10012,1,1,10,199,98,,,,,,,,1
780952,05/07/2011,7,2011,Convienent 1-bedroom near Columbia,Manhattan,Apartment,,Entire home/apt,10025,1,1,0,110,,,,,,,,,1
782008,05/07/2011,7,2011,Sunny and Funky Greenpoint Room,Brooklyn,Apartment,20,Private room,11222,1,1,1,75,20,,,,,,,,1
781647,05/07/2011,7,2011,Large Quiet Bedroom Near Columbia U,Manhattan,Apartment,95,Private room,10027,1,1,31,93,97,,,,,,,,1
787204,06/07/2011,7,2011,Greenpoint gypset retreat,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,8,180,100,,,,,,,,1
783203,06/07/2011,7,2011,Large one bedroom in S. Prospect,Brooklyn,Apartment,85,Entire home/apt,11226,1,1,16,95,85,,,,,,,,1
787273,06/07/2011,7,2011,Amazing Brownstone in Best Brooklyn,Brooklyn,House,100,Entire home/apt,11231,5,1,4,425,100,,,,,,,,1
787261,06/07/2011,7,2011,Charming 1BD in SoHo,Manhattan,Apartment,95,Entire home/apt,10012,1,1,65,250,95,,,,,,,,1
785283,06/07/2011,7,2011,1BR Quiet, Convenient, SPACE,Queens,Apartment,85,Entire home/apt,11105,2,1,6,120,87,,,,,,1
783956,06/07/2011,7,2011,Private room in Bed-Stuy duplex,Brooklyn,Apartment,95,Private room,11206,1,1,61,77,95,,,,,,,,1
787643,06/07/2011,7,2011,Amazing Brooklyn Loft w/ NY View,Brooklyn,Loft,,Private room,11206,1,1,0,100,,,,,,,,,1
787316,06/07/2011,7,2011,LES- Bedroom with your own bathroom,Manhattan,Apartment,90,Private room,10002,1,1,10,85,94,,,,,,,,1
790401,07/07/2011,7,2011,SUNNY BROWNSTONE 1 BED BKLN HEIGHTS,Brooklyn,Apartment,90,Entire home/apt,11201,2,1,9,135,90,,,,,,,,1
788662,07/07/2011,7,2011,Luxury 2BR-Backyard-FAM/PETfriendly,Brooklyn,Apartment,,Entire home/apt,11206,2,1,0,80,,,,,,,,,1
787703,07/07/2011,7,2011,Tri-Level Penthouse w/ 2 Terraces,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,325,100,,,,,,,,1
790128,07/07/2011,7,2011,Spacious & Illuminated Modern Condo,Brooklyn,Apartment,90,Entire home/apt,11238,3,1,10,250,90,,,,,,,,1
788581,07/07/2011,7,2011,Gramercy Park Duplex Perfection,Manhattan,Apartment,85,Entire home/apt,10003,2,1,7,300,88,,,,,,,,1
789296,07/07/2011,7,2011,Wall street/ Battery park area,Manhattan,Apartment,90,Entire home/apt,10006,2,1,8,250,93,,,,,,,,1
789673,07/07/2011,7,2011,Hell's Kitchen/Times Square/Green!,Manhattan,Apartment,95,Entire home/apt,10019,1,1,43,135,96,,,,,,,,1
789257,07/07/2011,7,2011,Charming upper west side apartment,Manhattan,Apartment,95,Entire home/apt,10023,1,1,79,195,95,,,,,,,,1
791287,07/07/2011,7,2011,Nice Manhatan Apt Near Central Park,Manhattan,Apartment,90,Entire home/apt,10025,3,1,82,150,94,,,,,,,,1
789874,07/07/2011,7,2011,Sunny spacious loft in downtown NYC,Manhattan,Loft,100,Entire home/apt,10038,1,1,3,220,100,,,,,,,,1
789975,07/07/2011,7,2011,Bright Room in East Williamsburg,Brooklyn,Apartment,,Private room,11207,1,1,0,70,,,,,,,,,1
790972,07/07/2011,7,2011,Beautiful Share, Bushwick, Brooklyn,Brooklyn,Apartment,95,Private room,11221,1,1,37,100,96,,,,,,1
792159,07/07/2011,7,2011,LG Private Room/Family Friendly,Brooklyn,Apartment,90,Private room,11237,1,1,30,75,90,,,,,,,,1
793857,08/07/2011,7,2011,Beautiful Williamsburg Apartment,Brooklyn,Apartment,95,Entire home/apt,11206,1,1,25,210,99,,,,,,,,1
795640,08/07/2011,7,2011,3 BR, Beautiful Brooklyn Duplex,Brooklyn,Apartment,95,Entire home/apt,11231,4,1,6,225,97,,,,,,,1
794794,08/07/2011,7,2011,Furnished Luxury Apt with Balcony,Manhattan,Apartment,80,Entire home/apt,10065,1,1,1,295,80,,,,,,,,1
794727,08/07/2011,7,2011,Modern apartment in Clinton Hill,Brooklyn,Apartment,95,Private room,11238,1,1,8,90,98,,,,,,,,1
794988,08/07/2011,7,2011,The Treehouse,Brooklyn,Loft,100,Private room,11211,1,1,5,95,100,,,,,,,,1
794988,08/07/2011,7,2011,Perfect room in Prime Williamsburg,Brooklyn,Loft,95,Private room,11249,1,1,57,85,96,,,,,,,,1
792601,08/07/2011,7,2011,Duplex with Private Deck, Blue Rm,Manhattan,Apartment,90,Private room,10009,1,1,17,139,94,,,,,,,1
793620,08/07/2011,7,2011,Spacious Quiet rm - 20mins to TmSq,Manhattan,Apartment,95,Private room,10033,1,1,18,75,96,,,,,,,,1
797507,09/07/2011,7,2011,APT NEAR WORLD FAMOUS HIGHLINE,Manhattan,Apartment,80,Private room,10001,1,1,2,225,83,,,,,,,,1
798480,09/07/2011,7,2011,Retro Studio in Theater District,Manhattan,Apartment,100,Shared room,10036,1,1,2,100,100,,,,,,,,1
800764,10/07/2011,7,2011,Dream NYC. Entire Sunny Apartment,Brooklyn,Apartment,80,Entire home/apt,11221,1,1,1,120,80,,,,,,,,1
800982,10/07/2011,7,2011,Light-Filled East Village Delight,Manhattan,Apartment,95,Entire home/apt,10009,1,1,22,190,99,,,,,,,,1
799346,10/07/2011,7,2011,HEART OF WEST VILLAGE 1 BEDROOM APT,Manhattan,Apartment,95,Entire home/apt,10014,1,1,3,289,98,,,,,,,,1
803086,10/07/2011,7,2011,Spacious Duplex in Brownstone!,Manhattan,Apartment,90,Entire home/apt,10026,4,1,10,250,94,,,,,,,,1
799566,10/07/2011,7,2011,Sunny Private Bedroom in Bushwick,Brooklyn,Apartment,,Private room,11221,1,1,0,80,,,,,,,,,1
803084,10/07/2011,7,2011,COMFY COUCH, cat care, AVAIL 11/8,Brooklyn,Apartment,95,Private room,11228,1,1,4,35,95,,,,,,1
800223,10/07/2011,7,2011,RARE Sun drenched Penthouse Oasis,Manhattan,Apartment,100,Private room,10002,1,1,5,200,100,,,,,,,,1
803086,10/07/2011,7,2011,Gorgeous 1 bdrm in huge duplex!,Manhattan,Apartment,100,Private room,10026,1,1,15,198,100,,,,,,,,1
806001,11/07/2011,7,2011,Charming 2BD in Greenpoint,Brooklyn,Apartment,80,Entire home/apt,11222,2,1,2,145,80,,,,,,,,1
806818,11/07/2011,7,2011,Bright, spacious 2 bedroom home,Brooklyn,Apartment,85,Entire home/apt,11222,3,1,3,120,87,,,,,,,1
806818,11/07/2011,7,2011,Modern Arty 1-Bedroom Apt, Sleeps 4,Brooklyn,Apartment,80,Entire home/apt,11233,2,1,33,70,82,,,,,,,1
806818,11/07/2011,7,2011,Modern Arty 2-Bedroom Apt, Sleeps 6,Brooklyn,Apartment,80,Entire home/apt,11233,3,1,28,80,84,,,,,,,1
805843,11/07/2011,7,2011,Absolute Heart of Williamsburg 1BD,Brooklyn,Apartment,,Entire home/apt,11249,1,1,0,140,,,,,,,,,1
806112,11/07/2011,7,2011,Warehouse Loft with Garden view,Brooklyn,Loft,95,Entire home/apt,11216,3,1,42,75,95,,,,,,,,1
806182,11/07/2011,7,2011,Luxury Super Bowl Get-Away,Manhattan,Apartment,,Entire home/apt,10005,1,1,0,500,,,,,,,,,1
807613,11/07/2011,7,2011,You will enjoy the large terrace!,Manhattan,Apartment,95,Entire home/apt,10024,1,1,20,200,99,,,,,,,,1
806001,11/07/2011,7,2011,Cosy Room in Greenpoint,Brooklyn,Apartment,100,Private room,11222,1,1,1,65,100,,,,,,,,1
807642,11/07/2011,7,2011,Very close to Downtown Awesome Room,Brooklyn,Apartment,95,Private room,11223,1,1,16,64,97,,,,,,,,1
805836,11/07/2011,7,2011,Beautiful Bright room with Deck!,Manhattan,Apartment,75,Private room,10002,1,1,5,98,75,,,,,,,,1
807947,11/07/2011,7,2011,Airy Upper Westside Haven,Manhattan,Apartment,95,Private room,10025,1,1,16,80,96,,,,,,,,1
811597,12/07/2011,7,2011,Quiet Beautiful Studio Apartment,Brooklyn,Apartment,90,Entire home/apt,11217,1,1,2,99,90,,,,,,,,1
809716,12/07/2011,7,2011,Prospect Park Apt With Terrace,Brooklyn,Apartment,,Entire home/apt,11225,3,1,0,350,,,,,,,,,1
811382,12/07/2011,7,2011,Haven in E. Williamsburg-Bushwick,Brooklyn,Apartment,80,Entire home/apt,11237,1,1,13,84,84,,,,,,,,1
810266,12/07/2011,7,2011,Williamsburg Studio,Brooklyn,Apartment,80,Entire home/apt,11249,1,1,1,125,80,,,,,,,,1
811262,12/07/2011,7,2011,Spacious 3BR Duplex in heart of NYC,Manhattan,Apartment,100,Entire home/apt,10003,3,1,3,350,100,,,,,,,,1
811939,12/07/2011,7,2011,Tribeca Dream. Balcony with Grill.,Manhattan,Apartment,100,Entire home/apt,10013,1,1,7,249,100,,,,,,,,1
809979,12/07/2011,7,2011,Beautiful Bed Stuy Garden Apartment,Brooklyn,Apartment,90,Private room,11205,1,1,3,85,93,,,,,,,,1
812385,12/07/2011,7,2011,Gorgeous Spanish Harlem Brownstone,Manhattan,Apartment,90,Private room,10035,1,1,2,85,90,,,,,,,,1
810027,12/07/2011,7,2011,One bedroom in the Heart of Astoria,Queens,Apartment,80,Private room,11106,1,1,1,120,80,,,,,,,,1
813258,13/07/2011,7,2011,Gorgeous, spacious + private garden,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,9,219,98,,,,,,,1
815977,13/07/2011,7,2011,2 bdrm, Private Garden, Duplex,Brooklyn,Apartment,80,Entire home/apt,11211,2,1,9,220,80,,,,,,1
815977,13/07/2011,7,2011,Sunny W'burg Duplex full 2bdr,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,2,205,100,,,,,,,,1
815828,13/07/2011,7,2011,Loft + 1br on Williamsburg Park,Brooklyn,Apartment,90,Entire home/apt,11222,2,1,9,240,91,,,,,,,,1
815619,13/07/2011,7,2011,2 Bed/2 Bath - Driveway & Backyard!,Brooklyn,Apartment,,Entire home/apt,11226,2,1,0,118,,,,,,,,,1
817358,13/07/2011,7,2011,Bright Brooklyn apt steps from park,Brooklyn,Apartment,100,Entire home/apt,11226,1,1,1,100,100,,,,,,,,1
817033,13/07/2011,7,2011,Beautiful, Bright, BK Brownstone,Brooklyn,Apartment,95,Entire home/apt,11231,1,1,16,205,97,,,,,,1
814964,13/07/2011,7,2011,Wiliamsburg Garden House Retreat,Brooklyn,House,,Entire home/apt,11211,2,1,0,230,,,,,,,,,1
816292,13/07/2011,7,2011,Unique Lower East Side Gem,Manhattan,Apartment,95,Entire home/apt,10002,1,1,11,150,96,,,,,,,,1
812991,13/07/2011,7,2011,Cute & Simple West Village APT,Manhattan,Apartment,100,Entire home/apt,10014,1,1,1,199,100,,,,,,,,1
